Código IBGE,Município,UF,Operadora,Tecnologia,% área coberta,% moradores cobertos,% domicílios cobertos,Área km2,Moradores,Domicílios,Tipo de compromisso,Compromisso,Origem compromisso,Operadora com compromisso,Status compromisso,Prazo compromisso
2511103,Pedra Lavrada,PB,Todas,4G,"63,67","76,11","76,74","351,6799389",7448,2239,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2511103,Pedra Lavrada,PB,Todas,4G,"63,67","76,11","76,74","351,6799389",7448,2239,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2511103,Pedra Lavrada,PB,Todas,4G,"63,67","76,11","76,74","351,6799389",7448,2239,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2511103,Pedra Lavrada,PB,Todas,4G,"63,67","76,11","76,74","351,6799389",7448,2239,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511202,Pedras de Fogo,PB,Todas,4G,"86,79","88,14","89,02","400,3926082",26972,7384,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2014
2511202,Pedras de Fogo,PB,Todas,4G,"86,79","88,14","89,02","400,3926082",26972,7384,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511301,Piancó,PB,Todas,4G,"40,29","84,39","85,11","564,7326053",15406,4616,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido com atraso,30/04/2016
2511301,Piancó,PB,Todas,4G,"40,29","84,39","85,11","564,7326053",15406,4616,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511400,Picuí,PB,Todas,4G,"47,60","77,79","78,85","661,6574033",18204,5436,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2016
2511400,Picuí,PB,Todas,4G,"47,60","77,79","78,85","661,6574033",18204,5436,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2009
2511400,Picuí,PB,Todas,4G,"47,60","77,79","78,85","661,6574033",18204,5436,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511509,Pilar,PB,Todas,4G,"100,00","100,00","100,00","102,3985354",11187,3176,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2014
2511509,Pilar,PB,Todas,4G,"100,00","100,00","100,00","102,3985354",11187,3176,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2511509,Pilar,PB,Todas,4G,"100,00","100,00","100,00","102,3985354",11187,3176,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2021
2511509,Pilar,PB,Todas,4G,"100,00","100,00","100,00","102,3985354",11187,3176,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511608,Pilões,PB,Todas,4G,"86,15","90,98","92,18","64,44612796",6947,1716,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2511608,Pilões,PB,Todas,4G,"86,15","90,98","92,18","64,44612796",6947,1716,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2511608,Pilões,PB,Todas,4G,"86,15","90,98","92,18","64,44612796",6947,1716,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511707,Pilõezinhos,PB,Todas,4G,"100,00","100,00","100,00","43,90094284",5129,1425,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2009
2511707,Pilõezinhos,PB,Todas,4G,"100,00","100,00","100,00","43,90094284",5129,1425,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2015
2511707,Pilõezinhos,PB,Todas,4G,"100,00","100,00","100,00","43,90094284",5129,1425,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2511707,Pilõezinhos,PB,Todas,4G,"100,00","100,00","100,00","43,90094284",5129,1425,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511806,Pirpirituba,PB,Todas,4G,"100,00","100,00","100,00","79,84412798",10319,2940,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2013
2511806,Pirpirituba,PB,Todas,4G,"100,00","100,00","100,00","79,84412798",10319,2940,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2511806,Pirpirituba,PB,Todas,4G,"100,00","100,00","100,00","79,84412798",10319,2940,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2511905,Pitimbu,PB,Todas,4G,"99,60","99,89","99,89","136,4352781",16918,4700,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2014
2511905,Pitimbu,PB,Todas,4G,"99,60","99,89","99,89","136,4352781",16918,4700,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512002,Pocinhos,PB,Todas,4G,"50,72","87,72","88,08","628,0840708",17008,4778,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2016
2512002,Pocinhos,PB,Todas,4G,"50,72","87,72","88,08","628,0840708",17008,4778,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512036,Poço Dantas,PB,Todas,4G,"98,30","99,36","99,36","97,2495985",3747,991,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2512036,Poço Dantas,PB,Todas,4G,"98,30","99,36","99,36","97,2495985",3747,991,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2512036,Poço Dantas,PB,Todas,4G,"98,30","99,36","99,36","97,2495985",3747,991,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512077,Poço de José de Moura,PB,Todas,4G,"91,96","95,25","95,66","100,9713047",3977,1187,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2512077,Poço de José de Moura,PB,Todas,4G,"91,96","95,25","95,66","100,9713047",3977,1187,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2512077,Poço de José de Moura,PB,Todas,4G,"91,96","95,25","95,66","100,9713047",3977,1187,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2013
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2512101,Pombal,PB,Todas,4G,"32,15","86,76","87,23","888,8094051",32027,9278,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2512200,Prata,PB,Todas,4G,"87,84","94,97","95,43","192,0115779",3832,1147,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 2G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2010
2512200,Prata,PB,Todas,4G,"87,84","94,97","95,43","192,0115779",3832,1147,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2512200,Prata,PB,Todas,4G,"87,84","94,97","95,43","192,0115779",3832,1147,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512309,Princesa Isabel,PB,Todas,4G,"41,50","89,87","91,35","367,9748691",21203,6016,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2016
2512309,Princesa Isabel,PB,Todas,4G,"41,50","89,87","91,35","367,9748691",21203,6016,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512408,Puxinanã,PB,Todas,4G,"100,00","100,00","100,00","72,68028316",12913,3675,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital de Sobras do SMP (001-2007/SPV-ANATEL),Vivo,Atendido no prazo,08/11/2022
2512408,Puxinanã,PB,Todas,4G,"100,00","100,00","100,00","72,68028316",12913,3675,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2009
2512408,Puxinanã,PB,Todas,4G,"100,00","100,00","100,00","72,68028316",12913,3675,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2015
2512408,Puxinanã,PB,Todas,4G,"100,00","100,00","100,00","72,68028316",12913,3675,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital da Banda H (002-2010/SPV-ANATEL),Nextel,Atendido com atraso,N/A
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2013
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2013
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Oi,Atendido no prazo,N/A
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Tim,Atendido no prazo,N/A
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Claro,Atendido no prazo,N/A
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 4G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Claro,A vencer,31/07/2029
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Telefônica,A vencer,31/07/2029
2512507,Queimadas,PB,Todas,4G,"73,74","94,22","94,36","401,7763688",41015,11998,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Tim,A vencer,31/07/2029
2512606,Quixaba,PB,Todas,4G,"78,67","88,40","89,17","156,6832186",1671,430,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2009
2512606,Quixaba,PB,Todas,4G,"78,67","88,40","89,17","156,6832186",1671,430,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2512606,Quixaba,PB,Todas,4G,"78,67","88,40","89,17","156,6832186",1671,430,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2512606,Quixaba,PB,Todas,4G,"78,67","88,40","89,17","156,6832186",1671,430,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512705,Remígio,PB,Todas,4G,"48,38","94,65","95,70","177,9989544",17539,5001,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Tim,Atendido no prazo,30/04/2014
2512705,Remígio,PB,Todas,4G,"48,38","94,65","95,70","177,9989544",17539,5001,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512721,Pedro Régis,PB,Todas,4G,"100,00","100,00","100,00","73,5596718",5764,1724,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2009
2512721,Pedro Régis,PB,Todas,4G,"100,00","100,00","100,00","73,5596718",5764,1724,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Claro,Atendido no prazo,30/04/2015
2512721,Pedro Régis,PB,Todas,4G,"100,00","100,00","100,00","73,5596718",5764,1724,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,01/07/2022
2512721,Pedro Régis,PB,Todas,4G,"100,00","100,00","100,00","73,5596718",5764,1724,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512747,Riachão,PB,Todas,4G,"94,80","99,19","99,21","90,15141264",3266,930,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Vivo,Atendido no prazo,30/04/2010
2512747,Riachão,PB,Todas,4G,"94,80","99,19","99,21","90,15141264",3266,930,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 4G (004-2012/SPV-ANATEL),Vivo,Atendido no prazo,N/A
2512747,Riachão,PB,Todas,4G,"94,80","99,19","99,21","90,15141264",3266,930,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
2512747,Riachão,PB,Todas,4G,"94,80","99,19","99,21","90,15141264",3266,930,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512754,Riachão do Bacamarte,PB,Todas,4G,"100,00","100,00","100,00","38,36964887",4262,1279,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido com atraso,30/04/2014
2512754,Riachão do Bacamarte,PB,Todas,4G,"100,00","100,00","100,00","38,36964887",4262,1279,Ofertar Smp,Instalar Estações Rádio Base (Erb) Que Permitam A Oferta Do Smp Por Meio De Padrão Tecnológico Igual Ou Superior Ao 5g Nr Release 16 Do 3gpp,Edital do 5G (001-2021-SOR/SPR/CD-ANATEL),Brisanet,A vencer,31/12/2029
2512762,Riachão do Poço,PB,Todas,4G,"100,00","100,00","100,00","39,90566669",4162,1170,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2010
2512762,Riachão do Poço,PB,Todas,4G,"100,00","100,00","100,00","39,90566669",4162,1170,Ofertar SMP,Cobertura de pelo menos 80% da área urbana do distrito sede com 3G ou superior,Edital do 3G (002-2007/SPV-ANATEL),Oi,Atendido no prazo,30/04/2016
2512762,Riachão do Poço,PB,Todas,4G,"100,00","100,00","100,00","39,90566669",4162,1170,Ofertar SMP,Ofertar SMP 4G ou superior,TAC,Tim,Atendido no prazo,31/12/2020
